id,game_name,song_name,is_4/4,time_signature_count,valid_tracks,unique_valid_tracks
8804,Bomberman Tournament,tm_bt_overworld.mid,TRUE,1,4,2
8806,Castlevania  Aria of Sorrow,Black_sun.mid,TRUE,0,6,3
8807,Castlevania  Aria of Sorrow,Castlevania-AoS_-_Black_Sun.mid,TRUE,0,6,3
8808,Castlevania  Aria of Sorrow,CVAoS-CastleCorridor.mid,TRUE,1,5,4
8809,Castlevania  Aria of Sorrow,CVAoS-Chapel.mid,TRUE,1,4,3
8812,Castlevania  Aria of Sorrow,CVAoS-DanceHall.mid,TRUE,1,3,3
8817,Castlevania  Aria of Sorrow,CVAoS-HeartofFire.mid,TRUE,1,7,3
8818,Castlevania  Aria of Sorrow,cvaos-heart.mid,TRUE,0,7,5
8819,Castlevania  Aria of Sorrow,CVAoS-InnerQuarters.mid,TRUE,1,6,2
8820,Castlevania  Aria of Sorrow,cvaos-innerquarters1.mid,TRUE,1,4,2
8821,Castlevania  Aria of Sorrow,Castlevania-Inner_Quarters.mid,TRUE,1,4,3
8822,Castlevania  Aria of Sorrow,CVAoS-Study.mid,TRUE,1,6,4
8825,Castlevania  Aria of Sorrow,G_Castlevania_AoS_TopFloor.mid,TRUE,0,7,4
8829,Castlevania  Circle of the Moon,Mid_boss.mid,TRUE,0,6,3
8831,Castlevania  Circle of the Moon,Catacombs%28JM%29.mid,TRUE,1,5,3
8832,Castlevania  Circle of the Moon,CVCotM-Awakening.mid,TRUE,1,4,3
8833,Castlevania  Circle of the Moon,cotmend2.mid,TRUE,1,1,1
8835,Castlevania  Circle of the Moon,%28clockt%29.mid,TRUE,1,4,3
8836,Castlevania  Circle of the Moon,Machine_Tower.mid,TRUE,1,3,3
8837,Castlevania  Circle of the Moon,CLOCKTOWER.mid,TRUE,1,6,3
8839,Castlevania  Circle of the Moon,%28tower%29.mid,TRUE,1,4,4
8840,Castlevania  Circle of the Moon,cotm.mid,TRUE,0,5,3
8847,Castlevania  Harmony of Dissonance,draculachd.mid,TRUE,1,2,1
8848,Castlevania  Harmony of Dissonance,CVHoD-_Entrance.mid,TRUE,1,6,2
8849,Castlevania  Harmony of Dissonance,T_AkumajouConcerto_Juste.mid,TRUE,1,4,3
8850,Castlevania  Harmony of Dissonance,CVHoD-Luminous_Cavern.mid,TRUE,1,7,3
8853,Castlevania  Harmony of Dissonance,shrine2.mid,TRUE,1,7,4
8854,Castlevania  Harmony of Dissonance,shrine1.mid,TRUE,1,6,4
8855,Castlevania  Harmony of Dissonance,CVHoD-SkeletonCave.mid,TRUE,1,7,4
8856,Castlevania  Harmony of Dissonance,Castlevania_HoD__Successor_of_fate.mid,TRUE,1,3,3
8858,Castlevania  Harmony of Dissonance,Castlevania_intro.mid,TRUE,1,1,1
8860,Columns Crown,gba_colc_levelintro.mid,TRUE,1,4,2
8861,Crash Bandicoot N-Tranced,CB_Ntrncd_Briefing.mid,TRUE,1,4,3
8862,Crash Bandicoot N-Tranced,CB_Ntrncd_Evil_Coco.mid,TRUE,1,4,3
8863,Crash Bandicoot N-Tranced,CB_Ntrncd_Fake_Crash.mid,TRUE,1,2,2
8864,Crash Bandicoot N-Tranced,crash_bandicoot_ntranced_fakecrash_Logan812.mid,TRUE,0,3,3
8865,Crash Bandicoot N-Tranced,CB_Ntrncd_Intro.mid,TRUE,1,3,3
8866,Crash Bandicoot N-Tranced,CB_Ntrncd_Wake_Boarding.mid,TRUE,1,3,3
8867,Crash Bandicoot  The Huge Adventure,CB_Blimp_Bonana.mid,TRUE,1,5,4
8868,Crash Bandicoot  The Huge Adventure,CB_Bonus.mid,TRUE,1,4,4
8869,Crash Bandicoot  The Huge Adventure,CB_NGin.mid,TRUE,1,4,4
8870,Crash Bandicoot  The Huge Adventure,CB_Neo_Cortex.mid,TRUE,1,5,4
8871,Dark Arena,Dark_Arena_-_Storyline.mid,TRUE,1,3,1
8872,Dark Arena,Dark_Arena_-_Intermission.mid,TRUE,1,4,3
8873,Dark Arena,Dark_Arena_-_Title.mid,TRUE,1,5,4
8874,Densetsu No Stafy (Japan),mogtank.mid,TRUE,1,1,1
8875,Densetsu No Stafy (Japan),wizard.mid,TRUE,1,0,0
8876,Densetsu No Stafy 2 (Japan),s2_ending4.mid,TRUE,1,0,0
8878,Densetsu No Stafy 3 (Japan),kachiiceberg.mid,TRUE,1,0,0
8879,Densetsu No Stafy 3 (Japan),searemain.mid,TRUE,1,0,0
8881,Densetsu No Stafy 3 (Japan),wario.mid,TRUE,1,0,0
8882,Di Gi Charat (Japan),Only_One_Number_One2.mid,TRUE,1,0,0
8883,Disney Sports Basketball,dsbccastle.mid,TRUE,1,8,2
8884,Disney Sports Basketball,dsbmssc.mid,TRUE,1,9,4
8885,Disney Sports Basketball,dsbsscantank.mid,TRUE,1,10,4
8886,Disney Sports Basketball,dsbsy.mid,TRUE,1,8,3
8887,Disney Sports Basketball,dsbbmp.mid,TRUE,1,8,3
8888,Disney Sports Basketball,Disney_Sports_-_Title_Screen.mid,TRUE,1,4,2
8889,Disney Sports Basketball,dsbva.mid,TRUE,1,6,2
8890,Disney Sports Football,dsfbgma.mid,TRUE,1,6,4
8891,Disney Sports Football,dsfbgmb.mid,TRUE,1,2,2
8892,Disney Sports Football,dsfbgmc.mid,TRUE,1,3,3
8893,Disney Sports Football,dsfbgmd.mid,TRUE,1,2,2
8894,Disney Sports Football,dsfbgme.mid,TRUE,1,6,4
8895,Disney Sports Football,dsfbgmf.mid,TRUE,1,2,2
8896,Disney Sports Football,dsfbgmg.mid,TRUE,1,3,3
8897,Disney Sports Motocross,dsmcc.mid,TRUE,1,7,3
8898,Disney Sports Motocross,dsmdf.mid,TRUE,1,4,4
8899,Disney Sports Motocross,dsmdhssc.mid,TRUE,1,7,3
8900,Disney Sports Motocross,dsmhp.mid,TRUE,1,2,2
8901,Disney Sports Motocross,dsmmoi.mid,TRUE,1,5,3
8903,Disney Sports Skateboarding,dsskbgma.mid,TRUE,1,7,3
8904,Disney Sports Skateboarding,dsskbgmb.mid,TRUE,1,8,3
8905,Disney Sports Skateboarding,dsskbgmc.mid,TRUE,1,8,4
8906,Disney Sports Skateboarding,dsskbgmd.mid,TRUE,1,8,3
8907,Disney Sports Skateboarding,dsskbgme.mid,TRUE,1,7,3
8908,Disney Sports Skateboarding,dsskbgmf.mid,TRUE,1,8,3
8909,Disney Sports Snowboarding,dssnbf.mid,TRUE,1,2,2
8910,Disney Sports Snowboarding,dssncc.mid,TRUE,1,2,2
8911,Disney Sports Snowboarding,dssnma.mid,TRUE,1,2,2
8912,Disney Sports Snowboarding,dssnsc.mid,TRUE,1,8,3
8913,Disney Sports Snowboarding,dssnsh.mid,TRUE,1,4,3
8914,Disney Sports Snowboarding,dssnsp.mid,TRUE,1,7,3
8915,Disney Sports Soccer,dssazcentennial.mid,TRUE,1,7,3
8916,Disney Sports Soccer,dssesummit.mid,TRUE,1,10,4
8917,Disney Sports Soccer,dssgsstadium.mid,TRUE,1,9,4
8918,Disney Sports Soccer,dsslfield.mid,TRUE,1,12,4
8919,Disney Sports Soccer,dssmgarden.mid,TRUE,1,9,3
8920,Disney Sports Soccer,dsssdchateau.mid,TRUE,1,6,3
8921,Disney Sports Soccer,dssoccermg.mid,TRUE,1,7,2
8922,Disney Sports Soccer,dssoccertr.mid,TRUE,1,8,3
8923,Donkey Kong Country,DKC-GBA_ForestFrenzy.mid,TRUE,1,7,4
8924,Donkey Kong Country,DKC-GBA_TreetopRock.mid,TRUE,1,4,3
8925,Donkey Kong Country,DKCGBAWarpZonev2.mid,TRUE,0,4,3
8926,Donkey Kong Country,DKCGBA-WarpZoneIntrov12.mid,TRUE,0,2,2
8927,Donkey Kong Country 2,dkc2gbabeehive.mid,TRUE,1,8,4
8929,Donkey Kong Country 2,DKC2-Overworld.mid,TRUE,1,6,4
8930,Donkey Kong Country 2,mine_version_from_DKC2_GBA.mid,TRUE,1,4,2
8931,Donkey Kong Country 3,DKC3-GBA_BonusLose.mid,TRUE,1,0,0
8932,Donkey Kong Country 3,DKC3-GBA_BonusTime.mid,TRUE,1,3,2
8933,Donkey Kong Country 3,DKC3-GBA_BonusWin.mid,TRUE,1,2,2
8934,Donkey Kong Country 3,DKC3-GBA_BrothersBear.mid,TRUE,1,2,2
8935,Donkey Kong Country 3,DKC3-GBA_CavernCaprice.mid,TRUE,1,5,3
8936,Donkey Kong Country 3,Rockface_Rumble.mid,TRUE,0,3,3
8937,Donkey Kong Country 3,DKC3-GBA_RockfaceRumble_v1-1.mid,TRUE,1,5,4
8938,Donkey Kong Country 3,DKC3-GBA_CrankysDojoMinigame.mid,TRUE,1,4,3
8939,Donkey Kong Country 3,DKC3-GBA_CrankysDojo.mid,TRUE,1,3,2
8940,Donkey Kong Country 3,DKC3-GBA_NutsAndBolts.mid,TRUE,1,5,3
8941,Donkey Kong Country 3,DKC3-GBA_JungleJitter.mid,TRUE,1,5,3
8942,Donkey Kong Country 3,DKC3-GBA_StiltVillage.mid,TRUE,1,5,3
8943,Donkey Kong Country 3,DKC3-GBA_LevelClear.mid,TRUE,1,3,3
8944,Donkey Kong Country 3,DKC3-GBA_NorthernKremisphere.mid,TRUE,1,5,3
8945,Donkey Kong Country 3,DKC3-GBA_MillFever.mid,TRUE,1,4,2
8946,Donkey Kong Country 3,DKC3-GBA_PokeyPipes.mid,TRUE,1,3,2
8947,Donkey Kong Country 3,DKC3-GBA_EnchantedRiverbankUnderwater.mid,TRUE,1,5,3
8948,Donkey Kong Country 3,DKC3-GBA_EnchantedRiverbank.mid,TRUE,1,5,3
8949,Donkey Kong Country 3,DKC3-GBA_FrostyFrolics.mid,TRUE,1,7,3
8950,Donkey Kong Country 3,DKC3-GBA_Chase.mid,TRUE,1,3,2
8951,Donkey Kong Country 3,DKC3-GBA_TitleScreen1.mid,TRUE,1,4,3
8952,Donkey Kong Country 3,DKC3-GBA_TitleScreen2.mid,TRUE,1,4,3
8953,Donkey Kong Country 3,DKC3-GBA_HotPursuit.mid,TRUE,1,4,2
8954,Donkey Kong Country 3,DKC3-GBA_TreetopTumble.mid,TRUE,1,6,3
8955,Donkey Kong Country 3,DKC3-GBA_Underwater-KM.mid,TRUE,0,4,2
8956,Donkey Kong Country 3,DKC3-GBA_CascadeCapers.mid,TRUE,1,6,3
8957,Double Dragon Advance,dda_ChinaTown_Blue-v2.mid,TRUE,1,10,3
8958,Double Dragon Advance,T_DoubleDragonAdvance_TitleTheme.mid,TRUE,1,6,4
8959,Double Dragon Advance,dda_Truck_Blue.mid,TRUE,1,8,3
8960,Dragon Ball Z - Supersonic Warriors,DBZSW_PowerfulRivals.mid,TRUE,1,10,4
8961,Dragon Ball Z  The Legacy of Goku 2,dbzlg2battle.mid,TRUE,0,3,3
8962,Dragon Ball Z  The Legacy of Goku 2,Battlethemeremix.mid,TRUE,1,8,5
8963,Dragon Ball Z  The Legacy of Goku 2,Krillin_Powers_Up2.mid,TRUE,1,4,2
8964,Dragon Ball Z  The Legacy of Goku 2,DBZ_2_Theme.mid,TRUE,1,7,3
8965,Dragonball Advanced Adventure,muscle_tower.mid,TRUE,1,7,4
8966,Dragonball Advanced Adventure,dbaatournament.mid,TRUE,1,11,4
8967,F-Zero Climax (Japan),FZC_Illusion-KM.mid,TRUE,0,5,3
8969,F-Zero  Climax (Japan),F-Zero_Climax_-_Big_Blue.mid,TRUE,1,5,3
8970,F-Zero  Climax (Japan),F-Zero_Climax_-_Fire_Field.mid,TRUE,1,5,4
8971,F-Zero  Climax (Japan),FZC_Course_Intro-KMv1-1.mid,TRUE,0,3,2
8972,F-Zero  Climax (Japan),F-Zero_Climax_-_Illusion_V1_1.mid,TRUE,1,4,3
8974,F-Zero  Climax (Japan),FZC_Mute_City_Arr-KM.mid,TRUE,0,5,3
8975,F-Zero  Climax (Japan),F-Zero_Climax_-_Port_Town.mid,TRUE,1,7,3
8976,F-Zero  Climax (Japan),F-Zero_Climax_-_Red_Canyon.mid,TRUE,1,5,3
8977,F-Zero  Climax (Japan),F-Zero_Climax_-_Sand_Ocean.mid,TRUE,1,6,3
8978,F-Zero  Climax (Japan),F-Zero_Climax_-_Silence.mid,TRUE,1,4,3
8979,F-Zero  Climax (Japan),FZC_Silence-KM.mid,TRUE,0,5,3
8980,F-Zero  Climax (Japan),FZC_Storyline-KM.mid,TRUE,0,5,3
8981,F-Zero  Climax (Japan),F-Zero_Climax_-_White_Land.mid,TRUE,1,4,3
8982,F-Zero  GP Legend,F-Zero_GP_Legend_-_Big_Blue.mid,TRUE,1,5,3
8983,F-Zero  GP Legend,FZGPL_Credits-KM.mid,TRUE,0,8,3
8984,F-Zero  GP Legend,F-Zero_GP_Legend_-_Fire_Field.mid,TRUE,1,5,3
8985,F-Zero  GP Legend,F-Zero_GP_Legend_-_Illusion.mid,TRUE,1,5,3
8986,F-Zero  GP Legend,F-Zero_GP_Legend_-_Lightning.mid,TRUE,1,6,3
8987,F-Zero  GP Legend,LIGHTNING_3.mid,TRUE,0,4,3
8988,F-Zero  GP Legend,F-Zero_GP_Legend-Lighting.mid,TRUE,1,4,3
8989,F-Zero  GP Legend,MIST_FLOW_6.mid,TRUE,0,6,4
8991,F-Zero  GP Legend,F-Zero_GP_Legend_-_Mute_City.mid,TRUE,1,5,3
8992,F-Zero  GP Legend,FZGP_Mutecity.mid,TRUE,0,6,4
8993,F-Zero  GP Legend,F-Zero_GP_Legend_-_Port_Town.mid,TRUE,1,8,3
8994,F-Zero  GP Legend,F-Zero_GP_Legend_-_Red_Canyon_X.mid,TRUE,1,4,2
8995,F-Zero  GP Legend,F-Zero_GP_Legend_-_Red_Canyon.mid,TRUE,1,6,3
8997,F-Zero  GP Legend,F-Zero_GP_Legend_-_Silence_X.mid,TRUE,1,3,2
8998,F-Zero  GP Legend,F-Zero_GP_Legend_-_Silence.mid,TRUE,1,7,4
9000,F-Zero  GP Legend,F-Zero_GP_Legend_-_White_Land.mid,TRUE,1,8,3
9002,F-Zero  Maximum Velocity,F-Zero_MV_-_Beacon_Port.mid,TRUE,1,5,3
9003,F-Zero  Maximum Velocity,F-Zero_MV_-_Bianca_City_V2_3.mid,TRUE,1,3,2
9004,F-Zero  Maximum Velocity,F-Zero_MV_-_Cloud_Carpet-1.mid,TRUE,1,3,2
9005,F-Zero  Maximum Velocity,F-Zero_MV_-_Crater_Land.mid,TRUE,1,5,3
9006,F-Zero  Maximum Velocity,Fzmvcr1.mid,TRUE,1,1,1
9007,F-Zero  Maximum Velocity,FZMV_Crater_Land-KM.mid,TRUE,0,3,2
9008,F-Zero  Maximum Velocity,FZMV_Empyrean_Colony-KM.mid,TRUE,0,7,3
9009,F-Zero  Maximum Velocity,F-Zero_MV_-_Empyrean_Colony_-Remix-.mid,TRUE,1,5,3
9010,F-Zero  Maximum Velocity,F-Zero_MV_-_Fire_Field.mid,TRUE,1,3,2
9011,F-Zero  Maximum Velocity,fzmvintro.mid,TRUE,1,3,3
9012,F-Zero  Maximum Velocity,FZMV_Title-KM.mid,TRUE,0,3,3
9013,F-Zero  Maximum Velocity,FZMV_Title-KM-GS.mid,TRUE,0,3,3
9014,F-Zero  Maximum Velocity,FZMVleaguedone1.mid,TRUE,1,1,1
9015,F-Zero  Maximum Velocity,F-ZeroMVOver.mid,TRUE,0,2,2
9016,F-Zero  Maximum Velocity,F-Zero_MV_-_Stark_Farm.mid,TRUE,1,3,2
9017,F-Zero  Maximum Velocity,FZMV_Synobazz-KM.mid,TRUE,0,5,3
9018,F-Zero  Maximum Velocity,F-Zero_MV_-_Synobazz_-Remix-.mid,TRUE,1,6,3
9019,F-Zero  Maximum Velocity,F-Zero_MV_-_Tenth_Zone_East.mid,TRUE,1,6,3
9020,F-Zero  Maximum Velocity,FZMV_Tenth_Zone_East-KM.mid,TRUE,0,6,3
9021,F-Zero  Maximum Velocity,FZMV_Unused1.mid,TRUE,0,12,4
9022,F-Zero  Maximum Velocity,FZMV_Unused2.mid,TRUE,0,2,2
9023,Final Fantasy I & II  Dawn of Souls,FF1_-_Battle_Scene.mid,TRUE,1,8,4
9024,Final Fantasy I & II  Dawn of Souls,FF2_-_Battle_Scene_1.mid,TRUE,1,11,4
9025,Final Fantasy I & II  Dawn of Souls,FF2Final.mid,TRUE,0,10,4
9026,Final Fantasy I & II  Dawn of Souls,FF2_-_Dungeon.mid,TRUE,1,6,3
9027,Final Fantasy I & II  Dawn of Souls,BlackDragon.mid,TRUE,1,6,3
9028,Final Fantasy I & II  Dawn of Souls,FF2p.mid,TRUE,0,3,1
9029,Final Fantasy I & II  Dawn of Souls,FF2_-_Main_Theme.mid,TRUE,1,2,1
9032,Final Fantasy I & II  Dawn of Souls,FF_Overworld_v2.mid,TRUE,1,8,4
9033,Final Fantasy I & II  Dawn of Souls,FF1_-_Main_Theme.mid,TRUE,1,8,4
9034,Final Fantasy I & II  Dawn of Souls,FFRuinedCastle.mid,TRUE,0,7,4
9035,Final Fantasy I & II  Dawn of Souls,Magicians_Tower.mid,TRUE,1,2,1
9036,Final Fantasy I & II  Dawn of Souls,FFDOS_Intro.mid,TRUE,1,5,1
9037,Final Fantasy I & II  Dawn of Souls,FFGBAv2.mid,TRUE,0,3,1
9040,Final Fantasy IV Advance,FFIV-Rosastheme.mid,TRUE,0,6,3
9041,Final Fantasy IV Advance,FFIV-tragedy.mid,TRUE,0,2,1
9042,Final Fantasy Tactics Advance,FFTA_Amber_Valley.mid,TRUE,0,7,4
9043,Final Fantasy Tactics Advance,FFTA-BattlleofHopev2.mid,TRUE,0,10,4
9045,Final Fantasy Tactics Advance,Cyril.mid,TRUE,1,0,0
9046,Final Fantasy Tactics Advance,FFTA_Incarnation.mid,TRUE,0,7,4
9047,Final Fantasy Tactics Advance,FFTA_intro.mid,TRUE,1,1,1
9048,Final Fantasy Tactics Advance,FFTA_Mysterious_Shop.mid,TRUE,0,6,3
9049,Final Fantasy Tactics Advance,ffta_120.mid,TRUE,1,12,4
9051,Final Fantasy Tactics Advance,SaveGameDialog.mid,TRUE,0,3,2
9052,Final Fantasy Tactics Advance,FFTA_Sleep_of_Defeat.mid,TRUE,0,2,1
9053,Final Fantasy Tactics Advance,Final_Fantasy_Tactics_Advance-Snow_Battle.mid,TRUE,1,10,4
9054,Final Fantasy Tactics Advance,FFTA_Surpassing_the_Wall.mid,TRUE,0,7,4
9055,Final Fantasy Tactics Advance,FFTA-The_Road_We_Both_Aim_For.mid,TRUE,0,7,4
9056,Final Fantasy Tactics Advance,FFTA_Unavoidable_Destiny.mid,TRUE,0,5,4
9057,Final Fantasy Tactics Advance,017_Undefeated_Spirit.mid,TRUE,1,6,4
9058,Final Fantasy Tactics Advance,FFTA_Vanishing_World.mid,TRUE,0,8,4
9059,Final Fantasy V Advance,FF5_Battle.mid,TRUE,1,6,4
9062,Final Fantasy VI Advance,Edgar_And_Sabin.mid,TRUE,1,8,4
9063,Final Fantasy VI Advance,KEFKA.mid,TRUE,1,7,5
9064,Final Fantasy VI Advance,Terra_Opening_Titles.mid,TRUE,1,7,3
9065,Final Fantasy VI Advance,FFVI-TerraOverworld.mid,TRUE,1,8,4
9066,Final Fight One,%28park%2812mb%29.mid,TRUE,1,2,2
9067,Final Fight One,%28park%284mb%29.mid,TRUE,1,2,2
9068,Final Fight One,FFGBAstage1.mid,TRUE,0,4,3
9069,Fire Emblem,FEKnight.mid,TRUE,0,5,3
9070,Fire Emblem,FE7_A_Knights_Oath_Arranged.mid,TRUE,0,8,5
9074,Fire Emblem,029_Rise_to_the_challenge.mid,TRUE,1,10,5
9075,Fire Emblem,Fire_emblem_hot_talk.mid,TRUE,1,4,4
9076,Fire Emblem,Fire_Emblem_-_10_Distant_Travels.mid,TRUE,1,7,5
9077,Fire Emblem,DistantUtopia.mid,TRUE,1,4,2
9080,Fire Emblem,gmw_lawrencehall.mid,TRUE,0,1,1
9081,Fire Emblem,InescapableFatev1-1.mid,TRUE,1,6,4
9084,Fire Emblem,GameboyAdvance_Fire-Emb_Lyns-_8843.mid,TRUE,1,0,0
9085,Fire Emblem,FEEliwood.mid,TRUE,0,9,4
9086,Fire Emblem,fe7_raise_your_spirits.mid,TRUE,1,0,0
9087,Fire Emblem,Recieveblessings.mid,TRUE,1,1,1
9088,Fire Emblem,fe7_recollections_of_a_petal.mid,TRUE,1,0,0
9092,Fire Emblem,FE_shipsandhomes.mid,TRUE,1,0,0
9093,Fire Emblem,FE-TogetherWeRide.mid,TRUE,1,7,5
9096,Fire Emblem,fe7winningroad.mid,TRUE,1,7,4
9097,Fire Emblem,WithinSadness.mid,TRUE,1,2,1
9098,Fire Emblem  Fuuin No Tsurugi (Japan),fe6_final.mid,TRUE,0,2,2
9099,Fire Emblem  Fuuin No Tsurugi (Japan),MaidenOfTheDark.mid,TRUE,1,0,0
9100,Fire Emblem  Fuuin No Tsurugi (Japan),fe6_narshen.mid,TRUE,0,4,4
9101,Fire Emblem  Fuuin No Tsurugi (Japan),FE6_Roy_Journey_No_Quicktime.mid,TRUE,1,5,4
9102,Fire Emblem  The Sacred Stones,FE8-Comrades.mid,TRUE,1,5,3
9103,Fire Emblem  The Sacred Stones,emblem_fin.mid,TRUE,0,0,0
9105,Fire Emblem  The Sacred Stones,FESS_Main_Theme.mid,TRUE,1,10,5
9108,Fire Emblem  The Sacred Stones,FETSS-TDH.mid,TRUE,1,7,3
9109,Fire Pro Wrestling,OLfpw_braveheart.mid,TRUE,0,2,2
9110,Fire Pro Wrestling,OLfpw_conquest.mid,TRUE,0,2,2
9111,Fire Pro Wrestling,OLfpw_heorism.mid,TRUE,0,2,2
9112,Fire Pro Wrestling,OLfpw_mysterious.mid,TRUE,0,0,0
9113,Fire Pro Wrestling,OLfpw_pathos.mid,TRUE,0,1,1
9114,Fire Pro Wrestling,OLfpwtitle.mid,TRUE,0,2,2
9115,Fire Pro Wrestling,OLfpw_toohot.mid,TRUE,0,2,2
9116,GT Advance 2  International Rally Championship,T_AdvanceGT2_FinishTheme.mid,TRUE,1,2,1
9117,GT Advance 2  International Rally Championship,T_AdvanceGT2_Theme1.mid,TRUE,1,8,4
9118,Gakkou No Kaidan  Hyakuyobako No Fuuin (Japan),BL_gnk_minigames.mid,TRUE,1,2,2
9119,Game & Watch Gallery 4,gwg4_dk.mid,TRUE,1,1,1
9121,Game & Watch Gallery 4,Fire_-_The_Ultimate_Koopa.mid,TRUE,0,6,2
9122,Game & Watch Gallery 4,gwg4glry.mid,TRUE,0,1,1
9123,Game & Watch Gallery 4,gwg-modesel.mid,TRUE,0,3,2
9125,Game & Watch Gallery 4,gwg4_title.mid,TRUE,1,1,1
9126,Garfield  The Search For Pooky,Gsfp-lim.mid,TRUE,1,8,2
9127,Garfield  The Search For Pooky,Gsfp-mss.mid,TRUE,1,8,3
9128,Garfield  The Search For Pooky,Gsfp-lv1.mid,TRUE,1,2,2
9129,Garfield  The Search For Pooky,Gsfp-l10.mid,TRUE,1,4,3
9130,Garfield  The Search For Pooky,Gsfp-l11.mid,TRUE,1,5,3
9131,Garfield  The Search For Pooky,Gsfp-l12.mid,TRUE,1,5,3
9132,Garfield  The Search For Pooky,Gsfp-lv2.mid,TRUE,1,5,3
9133,Garfield  The Search For Pooky,Gsfp-lv3.mid,TRUE,1,9,3
9134,Garfield  The Search For Pooky,Gsfp-lv4.mid,TRUE,1,3,3
9135,Garfield  The Search For Pooky,Gsfp-lv5.mid,TRUE,1,4,3
9136,Garfield  The Search For Pooky,Gsfp-lv6.mid,TRUE,1,4,3
9137,Garfield  The Search For Pooky,Gsfp-lv7.mid,TRUE,1,4,3
9138,Garfield  The Search For Pooky,Gsfp-lv8.mid,TRUE,1,3,2
9140,Garfield  The Search For Pooky,Gsfp-in2.mid,TRUE,1,1,1
9141,Garfield  The Search For Pooky,Gsfp-in.mid,TRUE,1,7,2
9142,Gekido Advance  Kintaro's Revenge,GekidoAdv_2.mid,TRUE,1,3,2
9143,Get Ride! AMDriver Senkou no Hero Tanjou (Japan),AMD_Battle.mid,TRUE,0,9,4
9144,Golden Sun,Golden_Sun_Menu_Screen.mid,TRUE,1,5,3
9148,Golden Sun,GS_Babi.mid,TRUE,0,8,3
9150,Golden Sun,Golden_Sun_3.mid,TRUE,0,6,4
9151,Golden Sun,gs-batt.mid,TRUE,1,1,1
9152,Golden Sun,GS_Battle.mid,TRUE,0,4,3
9153,Golden Sun,GS_-_Battle_Theme_-Remix-.mid,TRUE,1,5,3
9154,Golden Sun,DR_GS_BossBattle_V1_5.mid,TRUE,1,6,4
9157,Golden Sun,GS_Desert.mid,TRUE,1,5,3
9159,Golden Sun,DR_GS_FusionDragon.mid,TRUE,1,9,4
9160,Golden Sun,GS_GameOver.mid,TRUE,0,1,1
9161,Golden Sun,Imil.mid,TRUE,0,2,2
9162,Golden Sun,GS_Ivan.mid,TRUE,0,2,1
9163,Golden Sun,KolimaForest.mid,TRUE,0,1,1
9164,Golden Sun,Golden_Sun_Lalivero.mid,TRUE,1,4,2
9166,Golden Sun,Mercury_Lighthouse.mid,TRUE,1,5,3
9167,Golden Sun,GS_MercuryLighthouse.mid,TRUE,0,4,3
9168,Golden Sun,golden_sun_overworld.mid,TRUE,1,6,5
9170,Golden Sun,Running_To_The_Match.mid,TRUE,1,8,4
9171,Golden Sun,GS_Spirit.mid,TRUE,0,4,3
9173,Golden Sun,GoldenSun_SaturosBattleGMv102.mid,TRUE,1,8,5
9174,Golden Sun,GoldenSun_SaturosBattleXGv2.mid,TRUE,1,10,5
9178,Golden Sun,DR_GS_SaturosMenardiBattle.mid,TRUE,1,5,3
9180,Golden Sun,SolSanctumV4.mid,TRUE,0,6,4
9181,Golden Sun,GS_Sanctum.mid,TRUE,1,5,4
9182,Golden Sun,TheGreatShip.mid,TRUE,0,10,4
9183,Golden Sun,Golden_sun_theme.mid,TRUE,0,7,3
9184,Golden Sun,GS_Main_Theme.mid,TRUE,1,5,3
9186,Golden Sun,GS_Main_Theme_Extended.mid,TRUE,1,5,3
9187,Golden Sun,gs_Tolbi.mid,TRUE,0,1,1
9190,Golden Sun,GoldenSun_TroubleEncounter.mid,TRUE,0,9,5
9193,Golden Sun,gs-venus.mid,TRUE,1,1,1
9194,Golden Sun,VenusLighthouse3-0.mid,TRUE,1,12,4
9195,Golden Sun,GS_VenusLighthouse.mid,TRUE,0,10,4
9197,Golden Sun  The Lost Age,AgatioAndKarst.mid,TRUE,1,6,2
9199,Golden Sun  The Lost Age,karstagatiobattle.mid,TRUE,1,4,3
9200,Golden Sun  The Lost Age,karstandagatio.mid,TRUE,1,6,3
9201,Golden Sun  The Lost Age,GS2_Airs_Rock.mid,TRUE,0,7,3
9202,Golden Sun  The Lost Age,GoldenSun2_Alone.mid,TRUE,0,2,1
9207,Golden Sun  The Lost Age,GoldenSun2_BoatBattles_GMv250.mid,TRUE,1,10,4
9208,Golden Sun  The Lost Age,GoldenSun2_BoatBattles_XGv2.mid,TRUE,1,10,4
9209,Golden Sun  The Lost Age,GSLABoatBattle.mid,TRUE,1,6,4
9211,Golden Sun  The Lost Age,GS2_Boss.mid,TRUE,1,8,5
9214,Golden Sun  The Lost Age,GSLA_Children.mid,TRUE,0,2,2
9215,Golden Sun  The Lost Age,gs2credits2_0.mid,TRUE,1,7,4
9216,Golden Sun  The Lost Age,GoldenSun2_Death.mid,TRUE,0,2,1
9218,Golden Sun  The Lost Age,DR_GS2_DoomDragonV2.mid,TRUE,1,7,4
9219,Golden Sun  The Lost Age,GoldenSun2_EpilogueGMXG.mid,TRUE,0,9,4
9220,Golden Sun  The Lost Age,DR_GS2_FelixBattle.mid,TRUE,1,8,5
9222,Golden Sun  The Lost Age,gaiarock.mid,TRUE,1,4,2
9225,Golden Sun  The Lost Age,GoldenSun2_IntroductionGMXGv103.mid,TRUE,0,5,4
